,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-26.8294477064999,,,,,,,,,2.55319938611207E-85
,,,,,,,,,-25.8294477064999,,,,,,,,,1.41321403429346E-79
,,,,,,,,,-24.8294477064999,,,,,,,,,4.88750316067006E-74
,,,,,,,,,-23.8294477064999,,,,,,,,,1.0274180541043E-68
,,,,,,,,,-22.8294477064999,,,,,,,,,1.31310974166503E-63
,,,,,,,,,-21.8294477064999,,,,,,,,,1.02065826135469E-58
,,,,,,,,,-20.8294477064999,,,,,,,,,4.8265868178316E-54
,,,,,,,,,-19.8294477064999,,,,,,,,,1.38919533828298E-49
,,,,,,,,,-18.8294477064999,,,,,,,,,2.43482144817178E-45
,,,,,,,,,-17.8294477064999,,,,,,,,,2.60022245955184E-41
,,,,,,,,,-16.8294477064999,,,,,,,,,1.69318225142056E-37
,,,,,,,,,-15.8294477064999,,,,,,,,,6.72852595220449E-34
,,,,,,,,,-14.8294477064999,,,,,,,,,1.6334651191471E-30
,,,,,,,,,-13.8294477064999,,,,,,,,,2.42560211345784E-27
,,,,,,,,,-12.8294477064999,,,,,,,,,2.20654324198399E-24
,,,,,,,,,-11.8294477064999,,,,,,,,,1.23195907839381E-21
,,,,,,,,,-10.8294477064999,,,,,,,,,4.23113035861269E-19
,,,,,,,,,-9.8294477064999,,,,,,,,,8.96389769954751E-17
,,,,,,,,,-8.8294477064999,,,,,,,,,1.17541933953334E-14
,,,,,,,,,-7.8294477064999,,,,,,,,,9.57985887762932E-13
,,,,,,,,,-6.8294477064999,,,,,,,,,4.8780415197872E-11
,,,,,,,,,-5.8294477064999,,,,,,,,,1.56197810299664E-09
,,,,,,,,,-4.8294477064999,,,,,,,,,3.17141097876541E-08
,,,,,,,,,-3.8294477064999,,,,,,,,,4.12748692601831E-07
,,,,,,,,,-2.8294477064999,,,,,,,,,3.49360402936124E-06
,,,,,,,,,-1.8294477064999,,,,,,,,,1.96177402534803E-05
,,,,,,,,,-0.829447706499895,,,,,,,,,7.51444769836497E-05
,,,,,,,,,0.170552293500105,,,,,,,,,0.000204254481837
,,,,,,,,,1.17055229350011,,,,,,,,,0.000416336938986
,,,,,,,,,2.1705522935001,,,,,,,,,0.000682876959597
,,,,,,,,,3.1705522935001,,,,,,,,,0.000969902456508
,,,,,,,,,4.17055229350011,,,,,,,,,0.00126185248069
,,,,,,,,,5.17055229350011,,,,,,,,,0.001553558692314
,,,,,,,,,6.17055229350011,,,,,,,,,0.001843997184902
,,,,,,,,,7.17055229350011,,,,,,,,,0.002136299447887
,,,,,,,,,8.17055229350011,,,,,,,,,0.002433748912457
,,,,,,,,,9.17055229350011,,,,,,,,,0.002735138321812
,,,,,,,,,10.1705522935001,,,,,,,,,0.00303811046286
,,,,,,,,,11.1705522935001,,,,,,,,,0.003345486932377
,,,,,,,,,12.1705522935001,,,,,,,,,0.003660871314157
,,,,,,,,,13.1705522935001,,,,,,,,,0.003982417064574
,,,,,,,,,14.1705522935001,,,,,,,,,0.00430577824064
,,,,,,,,,15.1705522935001,,,,,,,,,0.004629024256335
,,,,,,,,,16.1705522935001,,,,,,,,,0.004949381240221
,,,,,,,,,17.1705522935001,,,,,,,,,0.005263653007717
,,,,,,,,,18.1705522935001,,,,,,,,,0.005572467408142
,,,,,,,,,19.1705522935001,,,,,,,,,0.005877342115071
,,,,,,,,,20.1705522935001,,,,,,,,,0.006180110576624
,,,,,,,,,21.1705522935001,,,,,,,,,0.006483179098595
,,,,,,,,,22.1705522935001,,,,,,,,,0.006788182239367
,,,,,,,,,23.1705522935001,,,,,,,,,0.007096777496668
,,,,,,,,,24.1705522935001,,,,,,,,,0.007410313296448
,,,,,,,,,25.1705522935001,,,,,,,,,0.007730090742466
,,,,,,,,,26.1705522935001,,,,,,,,,0.008057415916826
,,,,,,,,,27.1705522935001,,,,,,,,,0.008393650030503
,,,,,,,,,28.1705522935001,,,,,,,,,0.008740340554951
,,,,,,,,,29.1705522935001,,,,,,,,,0.009099313676352
,,,,,,,,,30.1705522935001,,,,,,,,,0.00947294863438
,,,,,,,,,31.1705522935001,,,,,,,,,0.009864724403115
,,,,,,,,,32.1705522935001,,,,,,,,,0.01028045816291
,,,,,,,,,33.1705522935001,,,,,,,,,0.010729093891935
,,,,,,,,,34.1705522935001,,,,,,,,,0.011216839463055
,,,,,,,,,35.1705522935001,,,,,,,,,0.011730920170255
,,,,,,,,,36.1705522935001,,,,,,,,,0.012235769664398
,,,,,,,,,37.1705522935001,,,,,,,,,0.012703871365751
,,,,,,,,,38.1705522935001,,,,,,,,,0.01314123638697
