,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-25.2700502227118,,,,,,,,,1.32820489399415E-76
,,,,,,,,,-24.2700502227118,,,,,,,,,3.59343904673129E-71
,,,,,,,,,-23.2700502227118,,,,,,,,,5.91266044625716E-66
,,,,,,,,,-22.2700502227118,,,,,,,,,5.91823981229913E-61
,,,,,,,,,-21.2700502227118,,,,,,,,,3.60464035731401E-56
,,,,,,,,,-20.2700502227118,,,,,,,,,1.33637819477824E-51
,,,,,,,,,-19.2700502227118,,,,,,,,,3.01683409937555E-47
,,,,,,,,,-18.2700502227118,,,,,,,,,4.14864567762349E-43
,,,,,,,,,-17.2700502227118,,,,,,,,,3.47695056304755E-39
,,,,,,,,,-16.2700502227118,,,,,,,,,1.77690476729609E-35
,,,,,,,,,-15.2700502227118,,,,,,,,,5.54088031766935E-32
,,,,,,,,,-14.2700502227118,,,,,,,,,1.05503565662735E-28
,,,,,,,,,-13.2700502227118,,,,,,,,,1.22776920625545E-25
,,,,,,,,,-12.2700502227118,,,,,,,,,8.74170648295564E-23
,,,,,,,,,-11.2700502227118,,,,,,,,,3.81312594039886E-20
,,,,,,,,,-10.2700502227118,,,,,,,,,1.02068188480276E-17
,,,,,,,,,-9.27005022271182,,,,,,,,,1.68011304985804E-15
,,,,,,,,,-8.27005022271182,,,,,,,,,1.70534348700987E-13
,,,,,,,,,-7.27005022271182,,,,,,,,,1.07122770910477E-11
,,,,,,,,,-6.27005022271182,,,,,,,,,4.18479774749568E-10
,,,,,,,,,-5.27005022271182,,,,,,,,,1.0236007980598E-08
,,,,,,,,,-4.27005022271182,,,,,,,,,1.58272806069153E-07
,,,,,,,,,-3.27005022271182,,,,,,,,,1.56851589338338E-06
,,,,,,,,,-2.27005022271182,,,,,,,,,1.01650233364732E-05
,,,,,,,,,-1.27005022271182,,,,,,,,,4.43554840504006E-05
,,,,,,,,,-0.270050222711824,,,,,,,,,0.00013579357466
,,,,,,,,,0.729949777288176,,,,,,,,,0.000307959357999
,,,,,,,,,1.72994977728818,,,,,,,,,0.00055207669489
,,,,,,,,,2.72994977728818,,,,,,,,,0.000837949613618
,,,,,,,,,3.72994977728818,,,,,,,,,0.001144930446675
,,,,,,,,,4.72994977728818,,,,,,,,,0.001467781679652
,,,,,,,,,5.72994977728818,,,,,,,,,0.00179940840903
,,,,,,,,,6.72994977728818,,,,,,,,,0.002130437454358
,,,,,,,,,7.72994977728818,,,,,,,,,0.00246377080801
,,,,,,,,,8.72994977728818,,,,,,,,,0.002809910315446
,,,,,,,,,9.72994977728818,,,,,,,,,0.003176103328693
,,,,,,,,,10.7299497772882,,,,,,,,,0.003570203921875
,,,,,,,,,11.7299497772882,,,,,,,,,0.004000119707446
,,,,,,,,,12.7299497772882,,,,,,,,,0.00445734241965
,,,,,,,,,13.7299497772882,,,,,,,,,0.004892419931219
,,,,,,,,,14.7299497772882,,,,,,,,,0.005239438981305
,,,,,,,,,15.7299497772882,,,,,,,,,0.00549310585944
,,,,,,,,,16.7299497772882,,,,,,,,,0.00571030752944
,,,,,,,,,17.7299497772882,,,,,,,,,0.005938552104112
,,,,,,,,,18.7299497772882,,,,,,,,,0.006190397405826
,,,,,,,,,19.7299497772882,,,,,,,,,0.006463003658252
,,,,,,,,,20.7299497772882,,,,,,,,,0.006753339745118
,,,,,,,,,21.7299497772882,,,,,,,,,0.007061091487381
,,,,,,,,,22.7299497772882,,,,,,,,,0.007387978411196
,,,,,,,,,23.7299497772882,,,,,,,,,0.0077383262978
,,,,,,,,,24.7299497772882,,,,,,,,,0.008120290377064
,,,,,,,,,25.7299497772882,,,,,,,,,0.008543320769802
,,,,,,,,,26.7299497772882,,,,,,,,,0.009003191599393
,,,,,,,,,27.7299497772882,,,,,,,,,0.009466702519028
,,,,,,,,,28.7299497772882,,,,,,,,,0.009892462607929
,,,,,,,,,29.7299497772882,,,,,,,,,0.010271916376675
,,,,,,,,,30.7299497772882,,,,,,,,,0.010628529622955
,,,,,,,,,31.7299497772882,,,,,,,,,0.010985973362059
,,,,,,,,,32.7299497772882,,,,,,,,,0.011355020203264
,,,,,,,,,33.7299497772882,,,,,,,,,0.011739130941096
,,,,,,,,,34.7299497772882,,,,,,,,,0.01213997536138
,,,,,,,,,35.7299497772882,,,,,,,,,0.012559131394337
,,,,,,,,,36.7299497772882,,,,,,,,,0.012998375786338
,,,,,,,,,37.7299497772882,,,,,,,,,0.013459740686979
,,,,,,,,,38.7299497772882,,,,,,,,,0.013945560720581
,,,,,,,,,39.7299497772882,,,,,,,,,0.014458528623136
,,,,,,,,,40.7299497772882,,,,,,,,,0.015001764198607
,,,,,,,,,41.7299497772882,,,,,,,,,0.015578900115929
,,,,,,,,,42.7299497772882,,,,,,,,,0.016194183963168
,,,,,,,,,43.7299497772882,,,,,,,,,0.016852596649086
,,,,,,,,,44.7299497772882,,,,,,,,,0.01755997465675
,,,,,,,,,45.7299497772882,,,,,,,,,0.018323099873594
,,,,,,,,,46.7299497772882,,,,,,,,,0.019149663486442
,,,,,,,,,47.7299497772882,,,,,,,,,0.020047891705233
,,,,,,,,,48.7299497772882,,,,,,,,,0.021025440764709
,,,,,,,,,49.7299497772882,,,,,,,,,0.022087070191669
,,,,,,,,,50.7299497772882,,,,,,,,,0.023231073239716
,,,,,,,,,51.7299497772882,,,,,,,,,0.024446055680439
,,,,,,,,,52.7299497772882,,,,,,,,,0.025711665495547
,,,,,,,,,53.7299497772882,,,,,,,,,0.027006215647037
,,,,,,,,,54.7299497772882,,,,,,,,,0.02831898603173
,,,,,,,,,55.7299497772882,,,,,,,,,0.029660257919114
,,,,,,,,,56.7299497772882,,,,,,,,,0.031065018519515
,,,,,,,,,57.7299497772882,,,,,,,,,0.032595426353996
,,,,,,,,,58.7299497772882,,,,,,,,,0.034355681411804
,,,,,,,,,59.7299497772882,,,,,,,,,0.036531046438541
,,,,,,,,,60.7299497772882,,,,,,,,,0.039396852569136
,,,,,,,,,61.7299497772882,,,,,,,,,0.043088336816837
,,,,,,,,,62.7299497772882,,,,,,,,,0.047119470317423
,,,,,,,,,63.7299497772882,,,,,,,,,0.05044292094295
,,,,,,,,,64.7299497772882,,,,,,,,,0.052436364018157
,,,,,,,,,65.7299497772882,,,,,,,,,0.053429336989501
,,,,,,,,,66.7299497772882,,,,,,,,,0.054081984967694
,,,,,,,,,67.7299497772882,,,,,,,,,0.05480623706457
,,,,,,,,,68.7299497772882,,,,,,,,,0.055797802743386
,,,,,,,,,69.7299497772882,,,,,,,,,0.057225604967051
,,,,,,,,,70.7299497772882,,,,,,,,,0.059273370957524
,,,,,,,,,71.7299497772882,,,,,,,,,0.062006181263917
,,,,,,,,,72.7299497772882,,,,,,,,,0.06525811989251
,,,,,,,,,73.7299497772882,,,,,,,,,0.068801693495066
,,,,,,,,,74.7299497772882,,,,,,,,,0.072411697226323
,,,,,,,,,75.7299497772882,,,,,,,,,0.075679319042821
,,,,,,,,,76.7299497772882,,,,,,,,,0.078517939792598
,,,,,,,,,77.7299497772882,,,,,,,,,0.08164783792792
,,,,,,,,,78.7299497772882,,,,,,,,,0.085818333979208
,,,,,,,,,79.7299497772882,,,,,,,,,0.09104673826473
,,,,,,,,,80.7299497772882,,,,,,,,,0.096747662056937
,,,,,,,,,81.7299497772882,,,,,,,,,0.101911733116534
,,,,,,,,,82.7299497772882,,,,,,,,,0.105078506748778
,,,,,,,,,83.7299497772882,,,,,,,,,0.104919511593327
,,,,,,,,,84.7299497772882,,,,,,,,,0.10156692135789
,,,,,,,,,85.7299497772882,,,,,,,,,0.097297151538019
,,,,,,,,,86.7299497772882,,,,,,,,,0.095158036393124
,,,,,,,,,87.7299497772882,,,,,,,,,0.096476609992698
,,,,,,,,,88.7299497772882,,,,,,,,,0.099562655588885
,,,,,,,,,89.7299497772882,,,,,,,,,0.100892869024405
,,,,,,,,,90.7299497772882,,,,,,,,,0.098125024142226
,,,,,,,,,91.7299497772882,,,,,,,,,0.091821734351807
,,,,,,,,,92.7299497772882,,,,,,,,,0.08384231613829
,,,,,,,,,93.7299497772882,,,,,,,,,0.075267299338416
,,,,,,,,,94.7299497772882,,,,,,,,,0.06726599247123
,,,,,,,,,95.7299497772882,,,,,,,,,0.062012354164745
,,,,,,,,,96.7299497772882,,,,,,,,,0.060672979523839
,,,,,,,,,97.7299497772882,,,,,,,,,0.062063512345933
,,,,,,,,,98.7299497772882,,,,,,,,,0.064415046198727
,,,,,,,,,99.7299497772882,,,,,,,,,0.066883959776638
,,,,,,,,,100.729949777288,,,,,,,,,0.068912001718971
,,,,,,,,,101.729949777288,,,,,,,,,0.070300579694315
,,,,,,,,,102.729949777288,,,,,,,,,0.071702611268933
,,,,,,,,,103.729949777288,,,,,,,,,0.073316788847887
,,,,,,,,,104.729949777288,,,,,,,,,0.074616063022738
,,,,,,,,,105.729949777288,,,,,,,,,0.075888640468265
,,,,,,,,,106.729949777288,,,,,,,,,0.077952602928574
,,,,,,,,,107.729949777288,,,,,,,,,0.080340421319893
,,,,,,,,,108.729949777288,,,,,,,,,0.081658306416548
