,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-35.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-34.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-33.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-32.6190037085296,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-31.6190037085296,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-30.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-29.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-28.6190037085295,,,,,,,,,6.99098958922812E-87
,,,,,,,,,-27.6190037085296,,,,,,,,,6.99566615807942E-87
,,,,,,,,,-26.6190037085296,,,,,,,,,4.01963300591385E-84
,,,,,,,,,-25.6190037085295,,,,,,,,,2.07960483110331E-78
,,,,,,,,,-24.6190037085295,,,,,,,,,6.5576125846133E-73
,,,,,,,,,-23.6190037085295,,,,,,,,,1.25837287614109E-67
,,,,,,,,,-22.6190037085296,,,,,,,,,1.46981571401544E-62
,,,,,,,,,-21.6190037085296,,,,,,,,,1.04521693727063E-57
,,,,,,,,,-20.6190037085295,,,,,,,,,4.52637901936181E-53
,,,,,,,,,-19.6190037085296,,,,,,,,,1.19404516292788E-48
,,,,,,,,,-18.6190037085296,,,,,,,,,1.91936422418825E-44
,,,,,,,,,-17.6190037085296,,,,,,,,,1.88071883959033E-40
,,,,,,,,,-16.6190037085296,,,,,,,,,1.12385638297897E-36
,,,,,,,,,-15.6190037085296,,,,,,,,,4.0977398647477E-33
,,,,,,,,,-14.6190037085296,,,,,,,,,9.12214305417585E-30
,,,,,,,,,-13.6190037085296,,,,,,,,,1.24079766972861E-26
,,,,,,,,,-12.6190037085296,,,,,,,,,1.03221224606993E-23
,,,,,,,,,-11.6190037085296,,,,,,,,,5.25798620872719E-21
,,,,,,,,,-10.6190037085296,,,,,,,,,1.64253001239269E-18
,,,,,,,,,-9.61900370852955,,,,,,,,,3.15286307719944E-16
,,,,,,,,,-8.61900370852955,,,,,,,,,3.728330042499E-14
,,,,,,,,,-7.61900370852955,,,,,,,,,2.72538170510522E-12
,,,,,,,,,-6.61900370852955,,,,,,,,,1.23721057717804E-10
,,,,,,,,,-5.61900370852955,,,,,,,,,3.50986460449491E-09
,,,,,,,,,-4.61900370852955,,,,,,,,,6.27687237329359E-08
