,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-22.6644549606226,,,,,,,,,1.89842027307667E-62
,,,,,,,,,-21.6644549606226,,,,,,,,,1.31734093602069E-57
,,,,,,,,,-20.6644549606226,,,,,,,,,5.57304504945651E-53
,,,,,,,,,-19.6644549606226,,,,,,,,,1.43817801356828E-48
,,,,,,,,,-18.6644549606226,,,,,,,,,2.26531707436777E-44
,,,,,,,,,-17.6644549606226,,,,,,,,,2.17946880980935E-40
,,,,,,,,,-16.6644549606226,,,,,,,,,1.28183144610221E-36
,,,,,,,,,-15.6644549606226,,,,,,,,,4.61289672294242E-33
,,,,,,,,,-14.6644549606226,,,,,,,,,1.01681251268521E-29
,,,,,,,,,-13.6644549606226,,,,,,,,,1.37454958418068E-26
,,,,,,,,,-12.6644549606226,,,,,,,,,1.14113483737687E-23
,,,,,,,,,-11.6644549606226,,,,,,,,,5.82727665703398E-21
,,,,,,,,,-10.6644549606226,,,,,,,,,1.83380010173887E-18
,,,,,,,,,-9.6644549606226,,,,,,,,,3.56404238793321E-16
,,,,,,,,,-8.6644549606226,,,,,,,,,4.28919228051501E-14
,,,,,,,,,-7.6644549606226,,,,,,,,,3.20669302472733E-12
,,,,,,,,,-6.6644549606226,,,,,,,,,1.49553106366536E-10
,,,,,,,,,-5.6644549606226,,,,,,,,,4.37526840988261E-09
,,,,,,,,,-4.6644549606226,,,,,,,,,8.09170003127912E-08
,,,,,,,,,-3.6644549606226,,,,,,,,,9.56553294045385E-07
,,,,,,,,,-2.6644549606226,,,,,,,,,7.34580146261668E-06
,,,,,,,,,-1.6644549606226,,,,,,,,,3.7525133303348E-05
,,,,,,,,,-0.664454960622596,,,,,,,,,0.000131937178889
,,,,,,,,,0.335545039377404,,,,,,,,,0.000334685929846
,,,,,,,,,1.3355450393774,,,,,,,,,0.000651058278891
,,,,,,,,,2.3355450393774,,,,,,,,,0.001042716596089
,,,,,,,,,3.3355450393774,,,,,,,,,0.001472801326755
,,,,,,,,,4.3355450393774,,,,,,,,,0.001927961986165
,,,,,,,,,5.3355450393774,,,,,,,,,0.002402033010461
,,,,,,,,,6.3355450393774,,,,,,,,,0.002893527631981
,,,,,,,,,7.3355450393774,,,,,,,,,0.003405553545551
,,,,,,,,,8.3355450393774,,,,,,,,,0.00391788776166
,,,,,,,,,9.3355450393774,,,,,,,,,0.00437844206181
,,,,,,,,,10.3355450393774,,,,,,,,,0.004734388083655
,,,,,,,,,11.3355450393774,,,,,,,,,0.004966719005556
,,,,,,,,,12.3355450393774,,,,,,,,,0.005120853142727
,,,,,,,,,13.3355450393774,,,,,,,,,0.005280473622818
,,,,,,,,,14.3355450393774,,,,,,,,,0.005491986314653
,,,,,,,,,15.3355450393774,,,,,,,,,0.005749796105851
,,,,,,,,,16.3355450393774,,,,,,,,,0.006034836588108
,,,,,,,,,17.3355450393774,,,,,,,,,0.006337186656141
,,,,,,,,,18.3355450393774,,,,,,,,,0.00665432204873
,,,,,,,,,19.3355450393774,,,,,,,,,0.006987050683642
