#,,,,,,,T(K),,,,,,,,,,,B,,,,,,,,,,,,,,,C_11,,,,,,,,,,,,,,,,,,,C_12,,,,,,,,,,,,,,,,,,,C_44
0.26100000E+03,,0.695030097313E+03,,0.103026049878E+04,,0.527414896578E+03,,0.359016339436E+03
0.26600000E+03,,0.693506730157E+03,,0.102739897006E+04,,0.526560610205E+03,,0.360521111310E+03
0.27100000E+03,,0.691977962685E+03,,0.102451716081E+04,,0.525708363622E+03,,0.362042132627E+03
0.27600000E+03,,0.690443852487E+03,,0.102161511854E+04,,0.524858219460E+03,,0.363578755591E+03
0.28100000E+03,,0.688904450749E+03,,0.101869289000E+04,,0.524010231122E+03,,0.365130368657E+03
0.28600000E+03,,0.687359803771E+03,,0.101575052191E+04,,0.523164444700E+03,,0.366696392812E+03
0.29100000E+03,,0.685809952845E+03,,0.101278806010E+04,,0.522320899218E+03,,0.368276280794E+03
0.29600000E+03,,0.684254935359E+03,,0.100980555455E+04,,0.521479625762E+03,,0.369869513456E+03
0.30100000E+03,,0.682694785307E+03,,0.100680304772E+04,,0.520640654102E+03,,0.371475599259E+03
0.30600000E+03,,0.681129533067E+03,,0.100378059115E+04,,0.519804004028E+03,,0.373094071232E+03
0.31100000E+03,,0.679559206545E+03,,0.100073822993E+04,,0.518969694853E+03,,0.374724486314E+03
0.31600000E+03,,0.677983831098E+03,,0.997676014155E+03,,0.518137739569E+03,,0.376366422668E+03
0.32100000E+03,,0.676403430512E+03,,0.994593992621E+03,,0.517308149457E+03,,0.378019479245E+03
0.32600000E+03,,0.674818026101E+03,,0.991492210731E+03,,0.516480933785E+03,,0.379683273550E+03
0.33100000E+03,,0.673227638662E+03,,0.988370723397E+03,,0.515656096295E+03,,0.381357441269E+03
0.33600000E+03,,0.671632287050E+03,,0.985229576752E+03,,0.514833642200E+03,,0.383041633766E+03
0.34100000E+03,,0.670031989545E+03,,0.982068821371E+03,,0.514013573632E+03,,0.384735518303E+03
0.34600000E+03,,0.668426764150E+03,,0.978888507992E+03,,0.513195892230E+03,,0.386438775893E+03
0.35100000E+03,,0.666816627299E+03,,0.975688688353E+03,,0.512380596772E+03,,0.388151101232E+03
0.35600000E+03,,0.665201596538E+03,,0.972469410896E+03,,0.511567689359E+03,,0.389872201174E+03
0.36100000E+03,,0.663581688340E+03,,0.969230729595E+03,,0.510757167712E+03,,0.391601793796E+03
0.36600000E+03,,0.661956919417E+03,,0.965972693935E+03,,0.509949032158E+03,,0.393339608118E+03
0.37100000E+03,,0.660327307150E+03,,0.962695356920E+03,,0.509143282264E+03,,0.395085382715E+03
0.37600000E+03,,0.658692869559E+03,,0.959398768559E+03,,0.508339920059E+03,,0.396838865440E+03
0.38100000E+03,,0.657053624277E+03,,0.956082980111E+03,,0.507538946360E+03,,0.398599812724E+03
0.38600000E+03,,0.655409590473E+03,,0.952748044670E+03,,0.506740363374E+03,,0.400367988568E+03
0.39100000E+03,,0.653760787939E+03,,0.949394011334E+03,,0.505944176242E+03,,0.402143164199E+03
0.39600000E+03,,0.652107237582E+03,,0.946020931199E+03,,0.505150390774E+03,,0.403925117631E+03
0.40100000E+03,,0.650448961198E+03,,0.942628856540E+03,,0.504359013528E+03,,0.405713632878E+03
0.40600000E+03,,0.648785982296E+03,,0.939217836335E+03,,0.503570055276E+03,,0.407508499626E+03
0.41100000E+03,,0.647118325333E+03,,0.935787919283E+03,,0.502783528358E+03,,0.409309512336E+03
0.41600000E+03,,0.645446016515E+03,,0.932339156315E+03,,0.501999446616E+03,,0.411116470501E+03
0.42100000E+03,,0.643769083594E+03,,0.928871596470E+03,,0.501217827156E+03,,0.412929177761E+03
0.42600000E+03,,0.642087556357E+03,,0.925385285333E+03,,0.500438691869E+03,,0.414747441169E+03
0.43100000E+03,,0.640401465803E+03,,0.921880271643E+03,,0.499662062883E+03,,0.416571071580E+03
0.43600000E+03,,0.638710845739E+03,,0.918356601238E+03,,0.498887967989E+03,,0.418399882693E+03
0.44100000E+03,,0.637015731628E+03,,0.914814319596E+03,,0.498116437644E+03,,0.420233690809E+03
0.44600000E+03,,0.635316161036E+03,,0.911253469795E+03,,0.497347506657E+03,,0.422072314538E+03
0.45100000E+03,,0.633612173984E+03,,0.907674095362E+03,,0.496581213295E+03,,0.423915574521E+03
0.45600000E+03,,0.631903813278E+03,,0.904076239154E+03,,0.495817600340E+03,,0.425763293065E+03
0.46100000E+03,,0.630191123605E+03,,0.900459940076E+03,,0.495056715369E+03,,0.427615293734E+03
0.46600000E+03,,0.628474152992E+03,,0.896825238913E+03,,0.494298610032E+03,,0.429471401051E+03
0.47100000E+03,,0.626752951716E+03,,0.893172170714E+03,,0.493543342218E+03,,0.431331440590E+03
0.47600000E+03,,0.625027573412E+03,,0.889500772372E+03,,0.492790973932E+03,,0.433195238046E+03
0.48100000E+03,,0.623298074072E+03,,0.885811078504E+03,,0.492041571856E+03,,0.435062619664E+03
0.48600000E+03,,0.621564513574E+03,,0.882103118896E+03,,0.491295210913E+03,,0.436933411546E+03
0.49100000E+03,,0.619826954484E+03,,0.878376926243E+03,,0.490551968604E+03,,0.438807439163E+03
0.49600000E+03,,0.618085463007E+03,,0.874632528484E+03,,0.489811930269E+03,,0.440684527867E+03
0.50100000E+03,,0.616340108573E+03,,0.870869949222E+03,,0.489075188249E+03,,0.442564502157E+03
0.50600000E+03,,0.614590964690E+03,,0.867089213058E+03,,0.488341840506E+03,,0.444447185352E+03
0.51100000E+03,,0.612838107904E+03,,0.863290341914E+03,,0.487611990899E+03,,0.446332399756E+03
0.51600000E+03,,0.611081619079E+03,,0.859473352715E+03,,0.486885752261E+03,,0.448219965912E+03
0.52100000E+03,,0.609321583177E+03,,0.855638260141E+03,,0.486163244694E+03,,0.450109702781E+03
0.52600000E+03,,0.607558088601E+03,,0.851785080969E+03,,0.485444592416E+03,,0.452001427732E+03
0.53100000E+03,,0.605791228707E+03,,0.847913819298E+03,,0.484729933411E+03,,0.453894955508E+03
0.53600000E+03,,0.604021100789E+03,,0.844024484783E+03,,0.484019408792E+03,,0.455790099069E+03
0.54100000E+03,,0.602247806817E+03,,0.840117081910E+03,,0.483313169271E+03,,0.457686668225E+03
0.54600000E+03,,0.600471453319E+03,,0.836191607922E+03,,0.482611376017E+03,,0.459584470578E+03
0.55100000E+03,,0.598692151268E+03,,0.832248059332E+03,,0.481914197236E+03,,0.461483310521E+03
0.55600000E+03,,0.596910017505E+03,,0.828286429629E+03,,0.481221811444E+03,,0.463382989377E+03
0.56100000E+03,,0.595125172546E+03,,0.824306707412E+03,,0.480534405112E+03,,0.465283305243E+03
0.56600000E+03,,0.593337743357E+03,,0.820308875546E+03,,0.479852177262E+03,,0.467184052438E+03
0.57100000E+03,,0.591547861512E+03,,0.816292915091E+03,,0.479175334722E+03,,0.469085021637E+03
0.57600000E+03,,0.589755664577E+03,,0.812258803695E+03,,0.478504095018E+03,,0.470985999614E+03
0.58100000E+03,,0.587961295510E+03,,0.808206507817E+03,,0.477838689357E+03,,0.472886769116E+03
0.58600000E+03,,0.586164902528E+03,,0.804135999084E+03,,0.477179354250E+03,,0.474787108541E+03
0.59100000E+03,,0.584366641084E+03,,0.800047236502E+03,,0.476526343375E+03,,0.476686791077E+03
0.59600000E+03,,0.582566671868E+03,,0.795940174937E+03,,0.475879920334E+03,,0.478585586444E+03
0.60100000E+03,,0.580765162036E+03,,0.791814768687E+03,,0.475240358710E+03,,0.480483258367E+03
0.60600000E+03,,0.578962284913E+03,,0.787670960993E+03,,0.474607946873E+03,,0.482379565895E+03
0.61100000E+03,,0.577158221573E+03,,0.783508690923E+03,,0.473982986897E+03,,0.484274262600E+03
0.61600000E+03,,0.575353158668E+03,,0.779327893481E+03,,0.473365791261E+03,,0.486167096883E+03
0.62100000E+03,,0.573547290280E+03,,0.775128496155E+03,,0.472756687343E+03,,0.488057810970E+03
0.62600000E+03,,0.571740818217E+03,,0.770910418853E+03,,0.472156017900E+03,,0.489946140952E+03
0.63100000E+03,,0.569933951189E+03,,0.766673579127E+03,,0.471564137220E+03,,0.491831817776E+03
0.63600000E+03,,0.568126905441E+03,,0.762417881846E+03,,0.470981417239E+03,,0.493714565121E+03
0.64100000E+03,,0.566319904774E+03,,0.758143227130E+03,,0.470408243597E+03,,0.495594100371E+03
0.64600000E+03,,0.564513181895E+03,,0.753849510342E+03,,0.469845017672E+03,,0.497470134266E+03
0.65100000E+03,,0.562706976503E+03,,0.749536616832E+03,,0.469292156339E+03,,0.499342370503E+03
0.65600000E+03,,0.560901537508E+03,,0.745204422683E+03,,0.468750094920E+03,,0.501210505418E+03
0.66100000E+03,,0.559097122322E+03,,0.740852801114E+03,,0.468219282925E+03,,0.503074228100E+03
0.66600000E+03,,0.557293996642E+03,,0.736481609434E+03,,0.467700190246E+03,,0.504933219850E+03
0.67100000E+03,,0.555492435733E+03,,0.732090704322E+03,,0.467193301439E+03,,0.506787154607E+03
0.67600000E+03,,0.553692724506E+03,,0.727679927886E+03,,0.466699122816E+03,,0.508635697581E+03
