,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-3.62924335707572E-06,,,,,,,,,2.72211742268814E-07
,,,,,,,,,0.999996370756643,,,,,,,,,8.54283458087846E-07
,,,,,,,,,1.99999637075664,,,,,,,,,1.99184606799065E-06
,,,,,,,,,2.99999637075664,,,,,,,,,3.84340155900303E-06
,,,,,,,,,3.99999637075664,,,,,,,,,6.50659313144107E-06
,,,,,,,,,4.99999637075664,,,,,,,,,9.79530249428696E-06
,,,,,,,,,5.99999637075664,,,,,,,,,1.35912285388118E-05
,,,,,,,,,6.99999637075664,,,,,,,,,1.81556594525241E-05
,,,,,,,,,7.99999637075664,,,,,,,,,2.36941279381466E-05
,,,,,,,,,8.99999637075664,,,,,,,,,2.99868875834008E-05
,,,,,,,,,9.99999637075664,,,,,,,,,3.66649913137154E-05
,,,,,,,,,10.9999963707566,,,,,,,,,4.4005424412617E-05
,,,,,,,,,11.9999963707566,,,,,,,,,5.24301445392516E-05
,,,,,,,,,12.9999963707566,,,,,,,,,6.17428773161475E-05
,,,,,,,,,13.9999963707566,,,,,,,,,7.14091991458567E-05
,,,,,,,,,14.9999963707566,,,,,,,,,8.15360754671109E-05
,,,,,,,,,15.9999963707566,,,,,,,,,9.2846445660513E-05
,,,,,,,,,16.9999963707566,,,,,,,,,0.000105220173423
,,,,,,,,,17.9999963707566,,,,,,,,,0.000117933484086
,,,,,,,,,18.9999963707566,,,,,,,,,0.000130947546452
,,,,,,,,,19.9999963707566,,,,,,,,,0.000145118280572
,,,,,,,,,20.9999963707566,,,,,,,,,0.000160603926743
,,,,,,,,,21.9999963707566,,,,,,,,,0.000176453840177
,,,,,,,,,22.9999963707566,,,,,,,,,0.000192433901765
,,,,,,,,,23.9999963707566,,,,,,,,,0.000209515874137
,,,,,,,,,24.9999963707566,,,,,,,,,0.00022812947677
,,,,,,,,,25.9999963707566,,,,,,,,,0.000247224383828
,,,,,,,,,26.9999963707566,,,,,,,,,0.000266278491941
,,,,,,,,,27.9999963707566,,,,,,,,,0.000286335151159
,,,,,,,,,28.9999963707566,,,,,,,,,0.000308110007882
,,,,,,,,,29.9999963707566,,,,,,,,,0.000330564500166
,,,,,,,,,30.9999963707566,,,,,,,,,0.000352814973442
,,,,,,,,,31.9999963707566,,,,,,,,,0.00037593147916
,,,,,,,,,32.9999963707566,,,,,,,,,0.000400944202976
,,,,,,,,,33.9999963707566,,,,,,,,,0.000426832647423
,,,,,,,,,34.9999963707566,,,,,,,,,0.00045246201081
,,,,,,,,,35.9999963707566,,,,,,,,,0.000478733960892
,,,,,,,,,36.9999963707566,,,,,,,,,0.000507058439586
,,,,,,,,,37.9999963707566,,,,,,,,,0.000536528328175
,,,,,,,,,38.9999963707566,,,,,,,,,0.00056564886654
,,,,,,,,,39.9999963707566,,,,,,,,,0.000595269993799
,,,,,,,,,40.9999963707566,,,,,,,,,0.0006269816639
,,,,,,,,,41.9999963707566,,,,,,,,,0.000660162895958
,,,,,,,,,42.9999963707566,,,,,,,,,0.000692971643201
,,,,,,,,,43.9999963707566,,,,,,,,,0.000726081437594
,,,,,,,,,44.9999963707566,,,,,,,,,0.000761347975845
,,,,,,,,,45.9999963707566,,,,,,,,,0.00079836539202
,,,,,,,,,46.9999963707566,,,,,,,,,0.00083506339604
,,,,,,,,,47.9999963707566,,,,,,,,,0.000871851159854
,,,,,,,,,48.9999963707566,,,,,,,,,0.000910863293269
,,,,,,,,,49.9999963707566,,,,,,,,,0.000951857499518
,,,,,,,,,50.9999963707566,,,,,,,,,0.000992681628964
,,,,,,,,,51.9999963707566,,,,,,,,,0.00103335903473
,,,,,,,,,52.9999963707566,,,,,,,,,0.001076313258793
,,,,,,,,,53.9999963707566,,,,,,,,,0.00112153251088
,,,,,,,,,54.9999963707566,,,,,,,,,0.001166639046762
,,,,,,,,,55.9999963707566,,,,,,,,,0.001211534475893
,,,,,,,,,56.9999963707566,,,,,,,,,0.001258634816213
,,,,,,,,,57.9999963707566,,,,,,,,,0.001308324429
,,,,,,,,,58.9999963707566,,,,,,,,,0.001358003832901
,,,,,,,,,59.9999963707566,,,,,,,,,0.001407339525861
,,,,,,,,,60.9999963707566,,,,,,,,,0.001458954469757
,,,,,,,,,61.9999963707566,,,,,,,,,0.001513346780082
,,,,,,,,,62.9999963707566,,,,,,,,,0.001567906987094
