,,,,,,,,,frequency,,,,,,,,,dos
,,,,,,,,,-2.39565943105952E-06,,,,,,,,,4.63885316855127E-07
,,,,,,,,,0.999997604340569,,,,,,,,,1.38453539492656E-06
,,,,,,,,,1.99999760434057,,,,,,,,,3.1865620286572E-06
,,,,,,,,,2.99999760434057,,,,,,,,,6.09891976607813E-06
,,,,,,,,,3.99999760434057,,,,,,,,,1.01181190991633E-05
,,,,,,,,,4.99999760434057,,,,,,,,,1.50930598624848E-05
,,,,,,,,,5.99999760434057,,,,,,,,,2.1139775211591E-05
,,,,,,,,,6.99999760434057,,,,,,,,,2.84979604569279E-05
,,,,,,,,,7.99999760434057,,,,,,,,,3.70137385918929E-05
,,,,,,,,,8.99999760434057,,,,,,,,,4.64197940809847E-05
,,,,,,,,,9.99999760434057,,,,,,,,,5.69665644517511E-05
,,,,,,,,,10.9999976043406,,,,,,,,,6.89307776113096E-05
,,,,,,,,,11.9999976043406,,,,,,,,,8.19695422237503E-05
,,,,,,,,,12.9999976043406,,,,,,,,,9.58331801517173E-05
,,,,,,,,,13.9999976043406,,,,,,,,,0.000111002494207
,,,,,,,,,14.9999976043406,,,,,,,,,0.000127657588855
,,,,,,,,,15.9999976043406,,,,,,,,,0.000145213474473
,,,,,,,,,16.9999976043406,,,,,,,,,0.000163630424784
,,,,,,,,,17.9999976043406,,,,,,,,,0.000183595090116
,,,,,,,,,18.9999976043406,,,,,,,,,0.0002049878314
,,,,,,,,,19.9999976043406,,,,,,,,,0.000227089684229
,,,,,,,,,20.9999976043406,,,,,,,,,0.000250246490309
,,,,,,,,,21.9999976043406,,,,,,,,,0.000275183414979
,,,,,,,,,22.9999976043406,,,,,,,,,0.000301328060396
,,,,,,,,,23.9999976043406,,,,,,,,,0.000328085118341
,,,,,,,,,24.9999976043406,,,,,,,,,0.00035625087997
,,,,,,,,,25.9999976043406,,,,,,,,,0.000386288818981
,,,,,,,,,26.9999976043406,,,,,,,,,0.000417212874461
,,,,,,,,,27.9999976043406,,,,,,,,,0.000448850152038
,,,,,,,,,28.9999976043406,,,,,,,,,0.000482325656321
,,,,,,,,,29.9999976043406,,,,,,,,,0.000517536986475
,,,,,,,,,30.9999976043406,,,,,,,,,0.000553332773469
,,,,,,,,,31.9999976043406,,,,,,,,,0.000590207488693
,,,,,,,,,32.9999976043406,,,,,,,,,0.000629255821484
,,,,,,,,,33.9999976043406,,,,,,,,,0.000669683486983
,,,,,,,,,34.9999976043406,,,,,,,,,0.000710578735511
,,,,,,,,,35.9999976043406,,,,,,,,,0.000753132819371
,,,,,,,,,36.9999976043406,,,,,,,,,0.000797943321882
,,,,,,,,,37.9999976043406,,,,,,,,,0.000843656213863
,,,,,,,,,38.9999976043406,,,,,,,,,0.000890067576471
,,,,,,,,,39.9999976043406,,,,,,,,,0.000938744844279
,,,,,,,,,40.9999976043406,,,,,,,,,0.000989426015625
,,,,,,,,,41.9999976043406,,,,,,,,,0.001040627471295
,,,,,,,,,42.9999976043406,,,,,,,,,0.001093134112088
,,,,,,,,,43.9999976043406,,,,,,,,,0.001148307877061
,,,,,,,,,44.9999976043406,,,,,,,,,0.001204934350051
,,,,,,,,,45.9999976043406,,,,,,,,,0.001262065772819
,,,,,,,,,46.9999976043406,,,,,,,,,0.001321325385712
,,,,,,,,,47.9999976043406,,,,,,,,,0.001383241010548
